Opcode	Operand1	Operand2	Operand3	Operand4	OperandEncoding	Extra	ForcedPrefix	Support
0F,4E	r16,Write	rm16			RM	OperandSizeOverride		V,V
0F,4E	r32,Write	rm32			RM			V,V
0F,4E	r64,Write	rm64			RM	REX.W		V,NE
